PID,gender,age,SOD,role,staying,floor,office_number,pair,place1,place2,place4familiar,place4unfamiliar,familiar,unfamiliar,vis_diff,str_diff,sem_diff,sign_diff,fre_diff,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11
STU12,male,25,77,master,62, , , ,L11,J10,J10,J10,-1,-1,-.487953333,-.730993333,.891966667,-.44426,1.01273,0,0,-1.46386,-1.22474,-.96824,0,.9359,.51525,1.22475,-.44426,1.01273
STU12,male,25,77,master,62, , , ,L11,WC-J,L11,WC-J,1,-1,-.243976667,-2.294243333,-.155983333,-1.77705,0,0,0,-.73193,-2.44949,-1.93649,-2.49675,-.46795,0,0,-1.77705,0
STU12,male,25,77,master,62, , , ,L11,H92,H92,H92,-1,-1,-.972,-1.555366667,1.547436667,-.88852,1.01273,-1.50471,-.67936,-.73193,-2.44949,-.96824,-1.24837,1.8718,1.54576,1.22475,-.88852,1.01273
STU12,male,25,77,master,62, , , ,L11,K32,K32,K32,-1,-1,-2.407623333,-1.555366667,-.327733333,-2.66557,-1.51911,-2.25707,-2.03809,-2.92771,-2.44949,-.96824,-1.24837,-.46795,-.51525,0,-2.66557,-1.51911
STU12,male,25,77,master,62, , , ,H79,J10,H79,H79,1,1,1.180933333,1.269683333,-1.079486667,0,0,1.50471,2.03809,0,0,1.93649,1.87256,-.46795,-1.54577,-1.22474,0,0
STU12,male,25,77,master,62, , , ,H79,WC-J,H79,H79,1,1,1.42491,-.293566667,-2.127436667,-1.33279,-1.01273,1.50471,2.03809,.73193,-1.22475,.96824,-.62419,-1.8718,-2.06102,-2.44949,-1.33279,-1.01273
STU12,male,25,77,master,62, , , ,H79,H92,H92, ,-1, ,.696886667,.44531,-.424016667,-.44426,0,0,1.35873,.73193,-1.22475,1.93649,.62419,.46795,-.51526,-1.22474,-.44426,0
STU12,male,25,77,master,62, , , ,H79,K32,K32,H79,-1,1,-.738736667,.44531,-2.299186667,-2.22131,-2.53184,-.75236,0,-1.46385,-1.22475,1.93649,.62419,-1.8718,-2.57627,-2.44949,-2.22131,-2.53184
STU12,male,25,77,master,62, , , ,J10,WC-J,J10,J10,1,1,.243976667,-1.56325,-1.04795,-1.33279,-1.01273,0,0,.73193,-1.22475,-.96825,-2.49675,-1.40385,-.51525,-1.22475,-1.33279,-1.01273
STU12,male,25,77,master,62, , , ,J10,H92,J10,H92,1,-1,-.484046667,-.824373333,.65547,-.44426,0,-1.50471,-.67936,.73193,-1.22475,0,-1.24837,.9359,1.03051,0,-.44426,0
STU12,male,25,77,master,62, , , ,J10,K32,J10,K32,1,-1,-1.91967,-.824373333,-1.2197,-2.22131,-2.53184,-2.25707,-2.03809,-1.46385,-1.22475,0,-1.24837,-1.40385,-1.0305,-1.22475,-2.22131,-2.53184
STU12,male,25,77,master,62, , , ,WC-J,H92,H92,H92,-1,-1,-.728023333,.738876667,1.70342,.88853,1.01273,-1.50471,-.67936,0,0,.96825,1.24838,2.33975,1.54576,1.22475,.88853,1.01273
STU12,male,25,77,master,62, , , ,WC-J,K32,K32,K32,-1,-1,-2.163646667,.738876667,-.17175,-.88852,-1.51911,-2.25707,-2.03809,-2.19578,0,.96825,1.24838,0,-.51525,0,-.88852,-1.51911
STU12,male,25,77,master,62, , , ,H92,K32,K32,H92,-1,1,-1.435623333,0,-1.87517,-1.77705,-2.53184,-.75236,-1.35873,-2.19578,0,0,0,-2.33975,-2.06101,-1.22475,-1.77705,-2.53184
STU13,male,25,85,master,51, , , ,WC-J,J10,J10,J10,-1,-1,-1.77013,-2.252516667,-1.176743333,-.67936,0,-2.18002,-1.51911,-1.61126,-2.82842,-1.99264,-1.93649,-1.38379,-1.2831,-.86334,-.67936,0
STU13,male,25,85,master,51, , , ,WC-J,L12,L12,L12,-1,-1,.337576667,-.457106667,-1.02299,-.67936,2.47716,0,1.01273,0,-.7071,-.66422,0,-.92253,-1.2831,-.86334,-.67936,2.47716
STU13,male,25,85,master,51, , , ,WC-J,K32,K32,K32,-1,-1,-1.08209,-2.23822,-.736533333,-.67936,.82572,-1.63501,0,-1.61126,-2.12132,-2.65685,-1.93649,-.92253,-.8554,-.43167,-.67936,.82572
STU13,male,25,85,master,51, , , ,WC-J,H92, ,H92, ,-1,.516603333,-1.135616667,1.024306667,1.35873,1.65144,0,1.01273,.53708,-1.41421,-1.99264,0,.92253,.8554,1.29499,1.35873,1.65144
STU13,male,25,85,master,51, , , ,WC-J,H79, ,H79, ,-1,.516603333,-1.135616667,1.024306667,1.35873,1.65144,0,1.01273,.53708,-1.41421,-1.99264,0,.92253,.8554,1.29499,1.35873,1.65144
STU13,male,25,85,master,51, , , ,J10,L12,J10, ,1, ,2.107706667,1.79541,.153753333,0,2.47716,2.18002,2.53184,1.61126,2.12132,1.32842,1.93649,.46126,0,0,0,2.47716
STU13,male,25,85,master,51, , , ,J10,K32,J10,K32,1,-1,.68804,.014296667,.44021,0,.82572,.54501,1.51911,0,.7071,-.66421,0,.46126,.4277,.43167,0,.82572
STU13,male,25,85,master,51, , , ,J10,H92,J10,J10,1,1,2.286733333,1.1169,2.20105,2.03809,1.65144,2.18002,2.53184,2.14834,1.41421,0,1.93649,2.30632,2.1385,2.15833,2.03809,1.65144
STU13,male,25,85,master,51, , , ,J10,H79,J10,J10,1,1,2.286733333,1.1169,2.20105,2.03809,1.65144,2.18002,2.53184,2.14834,1.41421,0,1.93649,2.30632,2.1385,2.15833,2.03809,1.65144
STU13,male,25,85,master,51, , , ,L12,K32,K32,K32,-1,-1,-1.419666667,-1.781113333,.286456667,0,-1.65144,-1.63501,-1.01273,-1.61126,-1.41422,-1.99263,-1.93649,0,.4277,.43167,0,-1.65144
STU13,male,25,85,master,51, , , ,L12,H92,L12,H92,1,-1,.179026667,-.67851,2.047296667,2.03809,-.82572,0,0,.53708,-.70711,-1.32842,0,1.84506,2.1385,2.15833,2.03809,-.82572
STU13,male,25,85,master,51, , , ,L12,H79,L12,H79,1,-1,.179026667,-.67851,2.047296667,2.03809,-.82572,0,0,.53708,-.70711,-1.32842,0,1.84506,2.1385,2.15833,2.03809,-.82572
STU13,male,25,85,master,51, , , ,K32,H92, ,K32, ,1,1.598693333,1.102603333,1.76084,2.03809,.82572,1.63501,1.01273,2.14834,.70711,.66421,1.93649,1.84506,1.7108,1.72666,2.03809,.82572
STU13,male,25,85,master,51, , , ,K32,H79, ,K32, ,1,1.598693333,1.102603333,1.76084,2.03809,.82572,1.63501,1.01273,2.14834,.70711,.66421,1.93649,1.84506,1.7108,1.72666,2.03809,.82572
STU13,male,25,85,master,51, , , ,H92,H79, , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STU14,male,24,82,master,52, , , ,K13,J10,J10,K13,-1,1,-1.09223,-1.606053333,-1.018173333,-.8554,-2.14834,-1.45095,-1.82574,-1.11803,-1.32842,-2.37171,-1.93649,-1.11803,0,-.8554,-2.14834, 
STU14,male,24,82,master,52, , , ,K13,H79,H79,K13,-1,1,.786153333,.815486667,.60858,0,-.53709,.72547,0,1.11803,1.32843,0,0,0,1.82574,0,-.53709, 
STU14,male,24,82,master,52, , , ,K13,WC-J,K13,K13,1,1,-.850406667,-.263523333,.981256667,-.8554,-2.14834,-.72548,-1.82574,0,0,-.79057,0,1.11803,1.82574,-.8554,-2.14834, 
STU14,male,24,82,master,52, , , ,K13,K32,K32,K32,-1,-1,-1.364393333,-1.34253,-1.018173333,-2.56619,-2.14834,-1.45095,-1.82574,-1.11803,-1.32842,-1.58114,-1.93649,-1.11803,0,-2.56619,-2.14834, 
STU14,male,24,82,master,52, , , ,K13,H92,H92,K13,-1,1,.786153333,.372676667,.981256667,0,-.53709,.72547,0,1.11803,0,0,0,1.11803,1.82574,0,-.53709, 
STU14,male,24,82,master,52, , , ,J10,H79,J10,H79,1,-1,1.878383333,2.42154,1.626753333,.8554,1.61125,2.17642,1.82574,2.23606,2.65685,2.37171,1.93649,1.11803,1.82574,.8554,1.61125, 
STU14,male,24,82,master,52, , , ,J10,WC-J,J10,J10,1,1,.241823333,1.34253,1.99943,0,0,.72547,0,1.11803,1.32842,1.58114,1.93649,2.23606,1.82574,0,0, 
STU14,male,24,82,master,52, , , ,J10,K32, ,K32, ,-1,-.272163333,.263523333,0,-1.71079,0,0,0,0,0,.79057,0,0,0,-1.71079,0, 
STU14,male,24,82,master,52, , , ,J10,H92,J10,J10,1,1,1.878383333,1.97873,1.99943,.8554,1.61125,2.17642,1.82574,2.23606,1.32842,2.37171,1.93649,2.23606,1.82574,.8554,1.61125, 
STU14,male,24,82,master,52, , , ,H79,WC-J,H79,WC-J,1,-1,-1.63656,-1.07901,.372676667,-.8554,-1.61125,-1.45095,-1.82574,-1.11803,-1.32843,-.79057,0,1.11803,0,-.8554,-1.61125, 
STU14,male,24,82,master,52, , , ,H79,K32,K32,K32,-1,-1,-2.150546667,-2.158016667,-1.626753333,-2.56619,-1.61125,-2.17642,-1.82574,-2.23606,-2.65685,-1.58114,-1.93649,-1.11803,-1.82574,-2.56619,-1.61125, 
STU14,male,24,82,master,52, , , ,H79,H92, , , , ,0,-.44281,.372676667,0,0,0,0,0,-1.32843,0,0,1.11803,0,0,0, 
STU14,male,24,82,master,52, , , ,WC-J,K32,K32,K32,-1,-1,-.513986667,-1.079006667,-1.99943,-1.71079,0,-.72547,0,-1.11803,-1.32842,-.79057,-1.93649,-2.23606,-1.82574,-1.71079,0, 
STU14,male,24,82,master,52, , , ,WC-J,H92,H92,WC-J,-1,1,1.63656,.6362,0,.8554,1.61125,1.45095,1.82574,1.11803,0,.79057,0,0,0,.8554,1.61125, 
STU14,male,24,82,master,52, , , ,K32,H92,K32,K32,1,1,2.150546667,1.715206667,1.99943,2.56619,1.61125,2.17642,1.82574,2.23606,1.32842,1.58114,1.93649,2.23606,1.82574,2.56619,1.61125, 
STU15,male,29,54,master,27, , , ,L11,L40,L11,L11,1,1,2.54632,2.427916667,1.09285,0,.9798,2.71746,2.68543,2.23607,2.0381,2.8552,2.39045,.53709,1.65145,1.09001,0,.9798
STU15,male,29,54,master,27, , , ,L11,J10,J10,L11,-1,1,.21915,-.036106667,-1.35469,-1.93649,-1.46969,.67937,.53709,-.55901,-.67936,.57104,0,-2.14834,-.82572,-1.09001,-1.93649,-1.46969
STU15,male,29,54,master,27, , , ,L11,L12,L11,L11,1,1,1.76816,.190346667,-1.357326667,-1.93649,.9798,2.0381,2.14834,1.11804,0,.57104,0,-1.61125,-.82572,-1.63501,-1.93649,.9798
STU15,male,29,54,master,27, , , ,L11,K32,L11,L11,1,1,1.402793333,1.23201,-.996633333,-1.93649,.9798,2.0381,1.61126,.55902,1.35873,1.14208,1.19522,-1.07417,-.82572,-1.09001,-1.93649,.9798
STU15,male,29,54,master,27, , , ,L11,Elevator2ME,L11,Elevator,1,-1,.989996667,.416803333,-.996633333,-1.93649,.9798,1.35873,1.61126,0,.67937,.57104,0,-1.07417,-.82572,-1.09001,-1.93649,.9798
STU15,male,29,54,master,27, , , ,L40,J10,J10,J10,-1,-1,-2.32717,-2.464023333,-2.44754,-1.93649,-2.44949,-2.03809,-2.14834,-2.79508,-2.71746,-2.28416,-2.39045,-2.68543,-2.47717,-2.18002,-1.93649,-2.44949
STU15,male,29,54,master,27, , , ,L40,L12,L12,L12,-1,-1,-.77816,-2.23757,-2.450176667,-1.93649,0,-.67936,-.53709,-1.11803,-2.0381,-2.28416,-2.39045,-2.14834,-2.47717,-2.72502,-1.93649,0
STU15,male,29,54,master,27, , , ,L40,K32,K32,K32,-1,-1,-1.143526667,-1.195906667,-2.089483333,-1.93649,0,-.67936,-1.07417,-1.67705,-.67937,-1.71312,-1.19523,-1.61126,-2.47717,-2.18002,-1.93649,0
STU15,male,29,54,master,27, , , ,L40,Elevator2ME,Elevator,Elevator,-1,-1,-1.556323333,-2.011113333,-2.089483333,-1.93649,0,-1.35873,-1.07417,-2.23607,-1.35873,-2.28416,-2.39045,-1.61126,-2.47717,-2.18002,-1.93649,0
STU15,male,29,54,master,27, , , ,J10,L12,J10, ,1, ,1.54901,.226453333,-.002636667,0,2.44949,1.35873,1.61125,1.67705,.67936,0,0,.53709,0,-.545,0,2.44949
STU15,male,29,54,master,27, , , ,J10,K32,J10,J10,1,1,1.183643333,1.268116667,.358056667,0,2.44949,1.35873,1.07417,1.11803,2.03809,.57104,1.19522,1.07417,0,0,0,2.44949
STU15,male,29,54,master,27, , , ,J10,Elevator2ME,J10,Elevator,1,-1,.770846667,.45291,.358056667,0,2.44949,.67936,1.07417,.55901,1.35873,0,0,1.07417,0,0,0,2.44949
STU15,male,29,54,master,27, , , ,L12,K32,K32,L12,-1,1,-.365366667,1.041663333,.360693333,0,0,0,-.53708,-.55902,1.35873,.57104,1.19522,.53708,0,.545,0,0
STU15,male,29,54,master,27, , , ,L12,Elevator2ME,L12,Elevator,1,-1,-.778163333,.226456667,.360693333,0,0,-.67937,-.53708,-1.11804,.67937,0,0,.53708,0,.545,0,0
STU15,male,29,54,master,27, , , ,K32,Elevator2ME,K32,Elevator,1,-1,-.412796667,-.815206667,0,0,0,-.67937,0,-.55902,-.67936,-.57104,-1.19522,0,0,0,0,0
STU16,female,24,58,master,51, , , ,L11,L40,L11,L11,1,1,0,2.085406667,0,-.42257,0,0,0,0,2.14835,1.8718,2.23607,0,0,0,-.42257,0
STU16,female,24,58,master,51, , , ,L11,J10,L11,L11,1,1,-1.353166667,-.14867,-1.830963333,-.42257,-2.73861,-1.24928,-1.56094,-1.24928,-.53708,-.46795,.55902,-1.77705,-1.58114,-2.1347,-.42257,-2.73861
STU16,female,24,58,master,51, , , ,L11,H79,H79,H79,-1,-1,0,.707693333,-.622463333,0,-.91287,0,0,0,.53709,.46795,1.11804,-.44426,0,-1.42313,0,-.91287
STU16,female,24,58,master,51, , , ,L11,Elevator2ME,Elevator,Elevator,-1,-1,-2.44618,-.490993333,-2.242573333,-2.11288,-.91287,-2.49856,-2.34142,-2.49856,-.53708,-.9359,0,-2.22131,-2.37171,-2.1347,-2.11288,-.91287
STU16,female,24,58,master,51, , , ,L11,WC-H, ,WC-H, ,-1,-.94547,-.16329,-1.448846667,-2.11288,-.91287,-.83285,-1.17071,-.83285,.53709,-.46795,-.55901,-1.77705,-.79057,-1.77892,-2.11288,-.91287
STU16,female,24,58,master,51, , , ,L40,J10,J10, ,-1, ,-1.353166667,-2.234076667,-1.830963333,0,-2.73861,-1.24928,-1.56094,-1.24928,-2.68543,-2.33975,-1.67705,-1.77705,-1.58114,-2.1347,0,-2.73861
STU16,female,24,58,master,51, , , ,L40,H79,H79,H79,-1,-1,0,-1.377713333,-.622463333,.42257,-.91287,0,0,0,-1.61126,-1.40385,-1.11803,-.44426,0,-1.42313,.42257,-.91287
STU16,female,24,58,master,51, , , ,L40,Elevator2ME,Elevator,Elevator,-1,-1,-2.44618,-2.5764,-2.242573333,-1.69031,-.91287,-2.49856,-2.34142,-2.49856,-2.68543,-2.8077,-2.23607,-2.22131,-2.37171,-2.1347,-1.69031,-.91287
STU16,female,24,58,master,51, , , ,L40,WC-H,WC-H,WC-H,-1,-1,-.94547,-2.248696667,-1.448846667,-1.69031,-.91287,-.83285,-1.17071,-.83285,-1.61126,-2.33975,-2.79508,-1.77705,-.79057,-1.77892,-1.69031,-.91287
STU16,female,24,58,master,51, , , ,J10,H79,H79,H79,-1,-1,1.353166667,.856363333,1.2085,.42257,1.82574,1.24928,1.56094,1.24928,1.07417,.9359,.55902,1.33279,1.58114,.71157,.42257,1.82574
STU16,female,24,58,master,51, , , ,J10,Elevator2ME,Elevator,Elevator,-1,-1,-1.093013333,-.342323333,-.41161,-1.69031,1.82574,-1.24928,-.78048,-1.24928,0,-.46795,-.55902,-.44426,-.79057,0,-1.69031,1.82574
STU16,female,24,58,master,51, , , ,J10,WC-H,J10,WC-H,1,-1,.407696667,-.01462,.382116667,-1.69031,1.82574,.41643,.39023,.41643,1.07417,0,-1.11803,0,.79057,.35578,-1.69031,1.82574
STU16,female,24,58,master,51, , , ,H79,Elevator2ME,Elevator,Elevator,-1,-1,-2.44618,-1.198686667,-1.62011,-2.11288,0,-2.49856,-2.34142,-2.49856,-1.07417,-1.40385,-1.11804,-1.77705,-2.37171,-.71157,-2.11288,0
STU16,female,24,58,master,51, , , ,H79,WC-H,H79,WC-H,1,-1,-.94547,-.870983333,-.826383333,-2.11288,0,-.83285,-1.17071,-.83285,0,-.9359,-1.67705,-1.33279,-.79057,-.35579,-2.11288,0
STU16,female,24,58,master,51, , , ,Elevator2ME,WC-H,Elevator,Elevator,1,1,1.50071,.327703333,.793726667,0,0,1.66571,1.17071,1.66571,1.07417,.46795,-.55901,.44426,1.58114,.35578,0,0
STU17,male,27,66,master,54, , , ,H38,WC-J,H38,H38,1,1,1.226673333,1.664453333,-1.223843333,-2.24356,.59762,1.5,0,2.18002,1.24838,1.71079,2.03419,-1.75412,-1.91741,0,-2.24356,.59762
STU17,male,27,66,master,54, , , ,H38,H92,H38,H38,1,1,1.991623333,2.704743333,.28042,0,2.39046,2,1.79485,2.18002,2.49675,2.56619,3.05129,0,-.38349,1.22475,0,2.39046
STU17,male,27,66,master,54, , , ,H38,WC-H,H38,WC-H,1,-1,.19667,.859173333,-.669416667,-1.79485,1.19523,-.5,0,1.09001,.62419,.42769,1.52564,-1.31559,-1.91741,1.22475,-1.79485,1.19523
STU17,male,27,66,master,54, , , ,H38,J10,H38,H38,1,1,1.525816667,1.664453333,-1.906096667,-.89743,.59762,1.5,.89743,2.18002,1.24838,1.71079,2.03419,-2.19265,-2.3009,-1.22474,-.89743,.59762
STU17,male,27,66,master,54, , , ,H38,H79,H38,H38,1,1,2.156193333,2.053626667,.28042,0,2.39046,1.5,2.24356,2.72502,2.49675,2.13849,1.52564,0,-.38349,1.22475,0,2.39046
STU17,male,27,66,master,54, , , ,WC-J,H92,WC-J, ,1, ,.76495,1.04029,1.504263333,2.24356,1.79284,.5,1.79485,0,1.24837,.8554,1.0171,1.75412,1.53392,1.22475,2.24356,1.79284
STU17,male,27,66,master,54, , , ,WC-J,WC-H,WC-H,WC-H,-1,-1,-1.030003333,-.80528,.554426667,.44871,.59761,-2,0,-1.09001,-.62419,-1.2831,-.50855,.43853,0,1.22475,.44871,.59761
STU17,male,27,66,master,54, , , ,WC-J,J10,WC-J,WC-J,1,1,.299143333,0,-.682253333,1.34613,0,0,.89743,0,0,0,0,-.43853,-.38349,-1.22474,1.34613,0
STU17,male,27,66,master,54, , , ,WC-J,H79,H79,WC-J,-1,1,.92952,.389173333,1.504263333,2.24356,1.79284,0,2.24356,.545,1.24837,.4277,-.50855,1.75412,1.53392,1.22475,2.24356,1.79284
STU17,male,27,66,master,54, , , ,H92,WC-H,WC-H,WC-H,-1,-1,-1.794953333,-1.84557,-.949836667,-1.79485,-1.19523,-2.5,-1.79485,-1.09001,-1.87256,-2.1385,-1.52565,-1.31559,-1.53392,0,-1.79485,-1.19523
STU17,male,27,66,master,54, , , ,H92,J10,J10, ,-1, ,-.465806667,-1.04029,-2.186516667,-.89743,-1.79284,-.5,-.89742,0,-1.24837,-.8554,-1.0171,-2.19265,-1.91741,-2.44949,-.89743,-1.79284
STU17,male,27,66,master,54, , , ,H92,H79,H79,H79,-1,-1,.16457,-.651116667,0,0,0,-.5,.44871,.545,0,-.4277,-1.52565,0,0,0,0,0
STU17,male,27,66,master,54, , , ,WC-H,J10,WC-H,WC-H,1,1,1.329146667,.80528,-1.23668,.89742,-.59761,2,.89743,1.09001,.62419,1.2831,.50855,-.87706,-.38349,-2.44949,.89742,-.59761
STU17,male,27,66,master,54, , , ,WC-H,H79,WC-H,WC-H,1,1,1.959523333,1.194453333,.949836667,1.79485,1.19523,2,2.24356,1.63501,1.87256,1.7108,0,1.31559,1.53392,0,1.79485,1.19523
STU17,male,27,66,master,54, , , ,J10,H79,H79,H79,-1,-1,.630376667,.389173333,2.186516667,.89743,1.79284,0,1.34613,.545,1.24837,.4277,-.50855,2.19265,1.91741,2.44949,.89743,1.79284
STU18,male,25,88,master,63, , , ,WC-K,J10,J10,WC-K,-1,1,-.380256667,-.61801,.356346667,2.24356,1.93649,-1.74176,1.82574,-1.22475,-.96824,.72547,-1.61126,0,1.06904,0,2.24356,1.93649
STU18,male,25,88,master,63, , , ,WC-K,WC-J,WC-J,WC-J,-1,-1,.60858,-.232463333,.586423333,0,1.54919,0,1.82574,0,0,1.45095,-2.14834,1.22475,.53452,0,0,1.54919
STU18,male,25,88,master,63, , , ,WC-K,H38,H38,WC-K,-1,1,-.795306667,.350233333,2.45972,1.79485,2.32379,-1.16117,0,-1.22475,1.93649,.72547,-1.61126,2.44949,2.67261,2.25706,1.79485,2.32379
STU18,male,25,88,master,63, , , ,WC-K,WC-H,WC-K,WC-K,1,1,1.210353333,1.29005,1.087993333,.89743,2.32379,.58058,1.82574,1.22474,.96825,2.9019,0,1.22475,.53452,1.50471,.89743,2.32379
STU18,male,25,88,master,63, , , ,WC-K,K32,K32,K32,-1,-1,-.988836667,-.47429,0,0,.38729,-1.74176,0,-1.22475,0,.72547,-2.14834,0,0,0,0,.38729
STU18,male,25,88,master,63, , , ,J10,WC-J,J10,WC-J,1,-1,.988836667,.385546667,.230076667,-2.24356,-.3873,1.74176,0,1.22475,.96824,.72548,-.53708,1.22475,-.53452,0,-2.24356,-.3873
STU18,male,25,88,master,63, , , ,J10,H38,H38,J10,-1,1,-.41505,.968243333,2.103373333,-.44871,.3873,.58059,-1.82574,0,2.90473,0,0,2.44949,1.60357,2.25706,-.44871,.3873
STU18,male,25,88,master,63, , , ,J10,WC-H,J10, ,1, ,1.59061,1.90806,.731646667,-1.34613,.3873,2.32234,0,2.44949,1.93649,2.17643,1.61126,1.22475,-.53452,1.50471,-1.34613,.3873
STU18,male,25,88,master,63, , , ,J10,K32,K32,K32,-1,-1,-.60858,.14372,-.356346667,-2.24356,-1.5492,0,-1.82574,0,.96824,0,-.53708,0,-1.06904,0,-2.24356,-1.5492
STU18,male,25,88,master,63, , , ,WC-J,H38,H38,WC-J,-1,1,-1.403886667,.582696667,1.873296667,1.79485,.7746,-1.16117,-1.82574,-1.22475,1.93649,-.72548,.53708,1.22474,2.13809,2.25706,1.79485,.7746
